model_id,Project_Identifier,Cell_line,Source,Identifier,Gender,Tissue_type,Cancer_type,Cancer_subtype,Haem_lineage,BROAD_ID,CCLE_ID,ploidy,mutational_burden,msi_status,growth_properties,growth,size,media,replicates_correlation,number_of_proteins,EMT,Proteasome,TranslationInitiation,CopyNumberInstability,GeneExpressionCorrelation,CopyNumberAttenuation,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
SIDM00818,SIDM00818;RCC-JF,RCC-JF,CLS,CVCL_5879,Female,Kidney,Kidney Carcinoma,Clear cell renal cell carcinoma,,ACH-002190,RCCJF_KIDNEY,1.942871787,6.7,MSS,Adherent,1.637334046,12.8,D/F12,0.924733921,5302,0.360356364,0.619875234,0.575724275,0.093265376,0.520500184,0.005250849,-0.264954216,-1.492760548,0.760830264,3.27993234,-0.326465621,0.866286182,0.345073586,-2.299947725,1.061375011,0.301868832,1.266936106,-1.14047582,-2.459114431,3.298505291,0.338810582
SIDM00926,SIDM00926;NCI-H2172,NCI-H2172,ATCC,CVCL_1537,Female,Lung,Non-Small Cell Lung Carcinoma,,,ACH-000924,NCIH2172_LUNG,4.230089926,43.66666667,MSS,Adherent,0.307417743,18.1,R,0.920613408,5502,0.31040041,0.722821658,0.503265932,0.562867643,0.429657827,0.013308473,-0.371894625,-0.25715371,1.292234853,-1.944909095,-0.292839213,0.362404375,-0.248531489,1.752898567,0.104030672,0.378780568,-0.201568456,-1.724028849,0.619563549,-0.420841331,0.349076841
SIDM00459,SIDM00459;OCI-LY7,OCI-LY7,DSMZ,CVCL_1881,Male,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Diffuse large B-cell lymphoma,B lymphoid,ACH-001617,OCILY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.935720171,5.666666667,,Suspension,1.208139977,9.3,D/F12,0.923888607,5054,0.425398106,0.674946576,0.573028563,,,,0.134891536,0.425964754,-2.730940145,1.669659062,-1.2016418,0.203499451,1.478237277,-0.476880315,0.249754064,0.448822705,2.407690184,-0.47607374,0.446572823,-2.188723557,0.369050246
SIDM00435,SIDM00435;MOLM-16,MOLM-16,DSMZ,CVCL_2120,Female,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Adult Acute Myeloid Leukemia,Myeloid,ACH-000369,MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.333563449,9.6,,Suspension,0.646642114,17.5,R,0.928887261,5160,0.408932743,0.608426207,0.586347952,,,,-0.370745444,-0.294842588,1.229312846,-5.29451395,-0.12218395,-0.524861008,-1.876651659,1.030419406,-0.397071533,-0.070915917,-0.207352303,-0.444072023,-0.530361101,0.23839143,0.005255575
SIDM00190,SIDM00190;CP66-MEL,CP66-MEL,"Ludwig Institute for Cancer Research, Brussels branch",CVCL_1144,Male,Skin,Melanoma,,,ACH-002097,CP66MEL_SKIN,2.085489058,24.93333333,MSS,Unknown,0.419524343,16,D/F12,0.903300242,5883,0.390807813,0.704376286,0.560750731,0.176246727,0.4870108,0.056308305,-1.599166848,-0.272782633,2.081937711,-1.6261904,0.188496342,-0.460307027,-0.271419028,-0.457769843,1.739670843,0.706380479,0.348924761,3.972563344,-0.327098213,-0.701743667,0.063620467
SIDM00112,SIDM00112;U031,U031,NCI,CVCL_1911,Female,Kidney,Kidney Carcinoma,,,ACH-000428,UO31_KIDNEY,2.211021035,5.033333333,MSS,Unknown,1.266948567,17.7,R,0.938047698,5767,0.341343996,0.675117394,0.598185512,0.313552432,0.522493223,0.04546188,-0.007717855,-2.407884016,-0.623930428,-2.982192067,0.775139318,1.182304981,0.641732396,-0.322972265,0.319504734,0.305420663,0.594848778,-0.819325275,-1.759031122,0.936918162,-0.227786135
SIDM00043,SIDM00043;PCI-4B,PCI-4B,10.1016/B978-0-12-333530-2.50007-1,CVCL_C171,Male,Head and Neck,Head and Neck Carcinoma,Laryngeal squamous cell carcinoma,,ACH-002297,PCI4B_UPPER_AERODIGESTIVE_TRACT,3.218831951,7.233333333,MSS,Unknown,1.04672173,15.9,R,0.915106311,5109,0.394826976,0.522013249,0.560900704,0.554649778,0.440778051,0.026099809,2.552735636,-1.627769182,-0.436411983,-1.02015058,-0.342643236,-0.660425442,0.361060857,-1.863859075,-1.043231467,0.92819763,0.405969023,0.469845204,2.143347678,1.595297109,-0.381624228
SIDM00710,SIDM00710;NCI-H2081,NCI-H2081,ATCC,CVCL_1522,Female,Lung,Small Cell Lung Carcinoma,,,ACH-000394,NCIH2081_LUNG,3.050388456,12.06666667,MSS,Suspension,0.839989869,13.7,D/F12,0.924957205,5726,0.356084029,0.541582349,0.554328794,0.626125403,0.438649969,0.059522743,-1.527658004,3.976957581,-0.116985003,-1.479106827,-1.233732243,0.392166477,2.804477467,-1.509119541,-0.53059333,-1.675645264,-2.443160863,0.902223822,-0.132589197,0.606558753,-0.34858038
SIDM00450,SIDM00450;PL-21,PL-21,DSMZ,CVCL_2161,Male,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Acute Monocytic leukemia,Myeloid,ACH-000218,PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.795794615,10.96666667,MSS,Suspension,0.778832996,14.5,R,0.890712603,3923,0.395254323,0.592776105,0.559241862,0.549814529,0.488613893,0.039316496,0.145885232,-0.235768132,-0.214984958,0.963796604,-0.382575236,0.26352787,-2.251402196,-2.039952394,-0.286867769,-0.449008567,-2.392919423,1.044327499,-0.263122595,-0.151014002,-0.119027458
SIDM00405,SIDM00405;SU-DHL-4,SU-DHL-4,DSMZ,CVCL_0539,Male,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Diffuse large B-cell lymphoma,B lymphoid,ACH-000365,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.130016774,7.166666667,MSS,Suspension,1.575691836,14.5,R,0.934783593,5068,0.358350487,0.595060935,0.592610839,0.222446579,0.476846969,0.018618449,-0.313280696,0.250595864,-2.245437115,2.240670756,-0.193558138,-0.079392881,1.720741179,-0.194353787,0.667788963,0.061962795,3.303613952,-0.112990029,0.331290294,-0.837284597,0.027557104
SIDM00382,SIDM00382;SF126,SF126,JCRB,CVCL_1688,Female,Central Nervous System,Glioblastoma,,,ACH-000609,SF126_CENTRAL_NERVOUS_SYSTEM,1.960455952,7.933333333,MSS,Unknown,1.846652042,13.3,D/F12,0.937194165,5576,0.376015335,0.713063883,0.596760682,0.124840049,0.518875503,0.032959422,-2.007115552,-2.539006106,-0.492771068,4.828802776,-0.429823847,0.851651772,-0.434407604,1.654872722,-0.698659799,-0.635626864,-0.535820316,-0.787803071,0.925170943,1.384997559,0.158688529
SIDM00666,SIDM00666;Hs-683,Hs-683,ATCC,CVCL_0844,Male,Central Nervous System,Glioma,Oligodendroglioma,,ACH-000067,HS683_CENTRAL_NERVOUS_SYSTEM,,,MSS,Adherent,1.314457817,17.9,D/F12,0.902401681,5684,0.402891545,0.682561225,0.578078723,0.170339764,0.452299849,0.010759744,-2.078108331,-2.016428344,-0.603714751,-2.0210829,-1.278140498,1.612027337,-0.46391929,4.582627556,-0.39883021,0.205425368,0.125778709,0.51598719,-0.023584274,1.342602742,-0.048239126
SIDM01157,SIDM01157;SW954,SW954,ATCC,CVCL_1732,Female,Vulva,Vulvar carcinoma,Vulvar Squamous Cell Carcinoma,,ACH-001400,SW954_VULVA,1.891774786,5.633333333,MSS,Adherent,0.741292012,15.1,D/F12,0.905231529,5404,0.379679171,0.571952522,0.534655245,0.141245211,0.411898393,0.029067066,2.397402405,-1.587951501,-1.422214161,-0.04511337,0.177676044,-1.026376542,-0.088022695,-1.149794937,-1.433676231,0.794042866,0.305288766,0.743750952,2.148397318,0.518795828,-0.020893671
SIDM00966,SIDM00966;OVCA433,OVCA433,Cancer Science Institute of Singapore,CVCL_0475,Female,Ovary,Ovarian Carcinoma,Ovarian serous adenocarcinoma,,ACH-002182,OVCA433_OVARY,2.680343941,6.2,MSS,Adherent,1.138978013,17.7,D/F12,0.899989617,5454,0.392739146,0.576621924,0.553213746,0.576039493,0.464434635,0.047773727,-0.137085085,-2.05611991,-0.178495372,0.891857075,0.330615963,0.563180081,-0.089180386,-0.52882182,-0.710339512,0.116845227,0.63049845,-0.973604825,-0.480554007,1.951631099,-0.299545022
SIDM00777,SIDM00777;NCI-H508,NCI-H508,ATCC,CVCL_1564,Male,Large Intestine,Colorectal Carcinoma,Cecum adenocarcinoma,,ACH-000360,NCIH508_LARGE_INTESTINE,4.36323072,8.366666667,MSS,Suspension,1.074590586,14.4,R,0.91980816,5904,0.280882639,0.648243582,0.585155359,0.546445037,0.474836463,0.03738472,3.204106892,1.474318413,-1.281610725,1.377507849,0.138649507,-0.261846896,-1.036896282,1.159275858,2.160430423,0.432791878,0.06112951,1.133142888,-3.01544208,-0.940964066,-0.545556294
SIDM00310,SIDM00310;NCI-H2804,NCI-H2804,NCI-Navy Medical Oncology Branch,CVCL_U998,Male,Lung,Mesothelioma,Malignant Pleural Mesothelioma,,ACH-002132,H2804_PLEURA,3.243548874,3.9,MSS,Unknown,0.613019507,14.8,R,0.876648955,5618,0.343076585,0.677220081,0.594823832,0.770938706,0.547393669,0.083094869,-0.217413408,-1.393040881,2.075332086,-2.286453405,-0.706148963,0.795488015,0.58511125,-2.258286623,1.021382473,-0.258155133,1.254562854,-0.45030433,-0.432809909,2.347113097,0.202502776
SIDM00460,SIDM00460;OCI-LY-19,OCI-LY-19,DSMZ,CVCL_1878,Female,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Diffuse large B-cell lymphoma,B lymphoid,ACH-000124,OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.986638831,5.366666667,MSS,Suspension,0.496781386,11.2,D/F12,0.918703099,5596,0.533810554,0.730921901,0.61971138,0.063545827,0.464131337,0.04674037,-0.2661451,0.065458672,-2.771055314,1.115309336,-0.577046167,-0.376103082,-0.251996022,-0.565232838,-0.313258866,-0.239028511,2.300780647,0.049454099,0.125360322,-1.286855185,-0.093752356
SIDM00690,SIDM00690;JHU-029,JHU-029,ATCC,CVCL_5993,Male,Head and Neck,Head and Neck Carcinoma,Laryngeal squamous cell carcinoma,,ACH-002251,JHU029_UPPER_AERODIGESTIVE_TRACT,2.234076327,11.6,,Adherent,1.01909314,17.1,R,0.908872471,5489,0.420217445,0.59978709,0.537826426,,,,2.391819958,-1.855585165,-0.389803091,3.120297226,-0.577402602,-0.478678918,0.445523907,0.531934115,-1.143581596,0.375934078,0.068873354,1.097269888,2.901288729,1.411302059,-0.311509301
SIDM00040,SIDM00040;TMK-1,TMK-1,10.20772/cancersci1985.76.11_1064,CVCL_4384,Male,Stomach,Gastric Carcinoma,Gastric adenocarcinoma,,ACH-002202,TMK1_STOMACH,2.667279364,11.43333333,,Unknown,1.330340637,14.9,R,0.90266187,5136,0.379138582,0.669475647,0.590022312,,,,2.801024765,0.483529725,1.229390185,-1.027378654,0.405152415,-0.563226702,-1.327678606,5.404462595,2.800082221,-0.217302815,-0.321976696,-1.114574335,1.589075175,-3.29562742,0.293111327
SIDM00018,SIDM00018;K052,K052,JCRB,CVCL_1321,Male,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Adult Acute Myeloid Leukemia,Myeloid,ACH-000498,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.072856827,8.366666667,MSS,Suspension,,12.6,D/F12,0.937853259,5420,0.454450353,0.675669541,0.560058479,,0.476073221,0.012775949,0.325656818,-0.480866502,0.183310629,-5.753523775,-0.022480453,-0.372191116,-2.835981611,-2.347273701,-0.309295151,-0.248007839,-1.632442998,0.192951162,-0.862211405,1.037265695,-0.184461848
SIDM00041,SIDM00041;STS-0421,STS-0421,10.1016/j.cell.2016.06.017,CVCL_X508,Unknown,Stomach,Gastric Carcinoma,Gastric adenocarcinoma,,ACH-002306,STS0421_SOFT_TISSUE,3.633056872,6.466666667,,Unknown,1.053337831,16.3,R,0.907785252,5152,0.339173309,0.610870869,0.576835784,,,,-0.434348381,-1.649991572,-0.083490606,-1.154651663,0.182642227,-0.088682105,0.184726677,0.841260563,0.069725183,-0.249020674,-1.136398269,0.307098897,0.12758717,-0.683404436,0.060846379
SIDM00253,SIDM00253;NB6,NB6,St Jude Children's Research Hospital,CVCL_8823,Male,Peripheral Nervous System,Neuroblastoma,,,ACH-002284,NB6_AUTONOMIC_GANGLIA,1.98113166,5.666666667,MSS,Unknown,0.473357776,12,D/F12,0.928680174,5223,0.317775555,0.697836789,0.571092411,0.114310824,0.488899638,0.04296729,-3.108339439,2.968038372,-0.546352046,-2.569861767,6.41686815,-1.679599216,0.187676973,0.304545046,0.087529858,0.670759067,0.57614816,-0.087681818,-0.297514564,1.982421595,0.426421447
SIDM00048,SIDM00048;EMC-BAC-1,EMC-BAC-1,10.1016/j.cell.2016.06.017,CVCL_X486,Male,Lung,Non-Small Cell Lung Carcinoma,,,ACH-002101,EMCBAC1_LUNG,1.98305395,16.23333333,MSS,Unknown,0.547531649,15.7,R,0.900643852,4683,0.358562062,0.48686458,0.530964287,0.261045043,0.493532825,0.05983934,2.343389735,-1.302287728,-0.185830511,-2.907053391,0.231330942,1.115904697,-0.02381236,1.165108045,-1.058070312,0.765709799,0.192153385,-0.332812107,-0.298935019,-0.680955123,0.054071394
SIDM00404,SIDM00404;SU-DHL-16,SU-DHL-16,DSMZ,CVCL_1890,Male,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,,B lymphoid,ACH-002307,SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.068393924,6.666666667,MSS,Suspension,1.60662781,10.1,R,0.934974786,5170,0.431755,0.626768364,0.565136768,0.147899447,0.44022305,0.030812793,0.06376754,0.020371257,-2.699857381,0.722946546,-0.332865827,0.465984845,1.73647909,-0.189010706,1.061646226,2.043921425,2.563358366,-0.171104582,0.484642775,-2.24506733,0.285363925
SIDM00237,SIDM00237;PC-14,PC-14,RIKEN,CVCL_1640,Male,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-000030,PC14_LUNG,3.142265697,11.2,MSS,Adherent,1.093812329,15.9,R,0.918899676,5362,0.305693398,0.573482495,0.549971188,0.54221207,0.472200181,0.079003908,2.373702802,-0.6941726,0.380555486,-0.238701035,-0.083659232,-0.456897277,0.060272684,0.610348286,-0.524967273,0.15985004,0.592696133,-0.691634141,0.539496422,0.048085424,-0.071572983
SIDM00620,SIDM00620;D-336MG,D-336MG,Duke University Medical Center,CVCL_1156,Male,Central Nervous System,Glioblastoma,,,ACH-002226,D336MG_CENTRAL_NERVOUS_SYSTEM,3.255389725,5.1,MSS,Unknown,1.086154279,17.5,D/F12,0.919082215,4877,0.397747063,0.60051485,0.553975655,0.631909686,0.500554527,0.076687893,-1.933236332,-1.583599222,-0.038009882,-2.136657183,-0.965792315,1.751744652,-0.944465898,4.641494612,-0.836209832,0.720217636,0.343932795,0.024935241,-0.196719488,0.127126829,-0.289949161
SIDM00396,SIDM00396;SIG-M5,SIG-M5,DSMZ,CVCL_1694,Male,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Adult Acute Myeloid Leukemia,Myeloid,ACH-000112,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,3.356318286,6.266666667,MSS,Suspension,0.725244219,15.5,D/F12,0.904904641,4679,0.352185794,0.661159606,0.556716395,0.522296796,0.548723048,0.05640773,0.169502662,-0.372806505,0.576228699,-3.028846104,0.137269881,-0.991376631,-1.832084528,-2.071260357,0.928335108,-0.972527459,-1.745756868,0.440810037,-0.25271222,0.821704444,0.233525298
SIDM01150,SIDM01150;NCI-H838,NCI-H838,ATCC,CVCL_1594,Male,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-000416,NCIH838_LUNG,2.232140757,14.33333333,MSS,Adherent,1.617357155,15.3,R,0.921885271,5160,0.291957987,0.508985959,0.492784973,0.343652637,0.412919853,0.076990406,-0.251216653,-0.904123935,0.787880185,-0.766959865,-0.066364801,-0.42446592,0.203454687,-1.648211835,0.729091244,0.172367232,-2.233506045,-1.182315481,0.545903351,-1.649966112,0.869854265
SIDM00348,SIDM00348;TE-11,TE-11,JCRB,CVCL_1761,Male,Esophagus,Esophageal Carcinoma,Esophageal Squamous Cell Carcinoma,,ACH-000488,TE11_OESOPHAGUS,2.815451928,12.53333333,MSS,Unknown,1.864759387,15.8,D/F12,0.918747109,5172,0.296745032,0.552045908,0.520352084,0.608510061,0.469505458,0.053418773,2.437917425,-0.923178975,0.761955172,0.693443398,-0.118386825,-1.3566495,0.466025608,0.88970164,-0.429223874,0.228983991,0.362571716,0.521339464,2.625432817,1.10325369,0.403878253
SIDM01191,SIDM01191;U-2-OS,U-2-OS,ATCC,CVCL_0042,Female,Bone,Osteosarcoma,,,ACH-000364,U2OS_BONE,3.03517119,8.166666667,MSS,Adherent,0.633241273,14.3,R,0.912059733,5054,0.309647119,0.455439264,0.552897611,0.588641573,0.429138067,0.106622225,-1.387610869,-0.280602475,0.766882555,2.161813476,0.013779854,-0.441929852,0.104602574,0.334478967,-2.578001883,-0.153049745,0.181380307,-0.48734185,-0.132666111,-1.457029244,-0.141880317
SIDM00184,SIDM00184;LB373-MEL-D,LB373-MEL-D,"Ludwig Institute for Cancer Research, Brussels branch",CVCL_1367,Female,Skin,Melanoma,,,ACH-002153,LB373MELD_SKIN,3.239650217,2.4,MSS,Unknown,-0.030263989,16.6,D/F12,0.940509286,5885,0.294307013,0.686113751,0.535091614,0.455821901,0.422844003,0.014787488,-1.554281619,-0.876336041,1.863575406,-1.347564547,1.074047755,0.224396033,-0.405479,-0.891747047,0.228789821,0.362292262,1.103721424,3.981486153,-0.423138067,-1.594318743,-0.017168953
SIDM00051,SIDM00051;CHSA0011,CHSA0011,10.1016/j.cell.2016.06.017,CVCL_X483,Male,Bone,Chondrosarcoma,,,ACH-002092,CHSA0011_BONE,1.967625807,4.833333333,,Unknown,0.585975104,17,R,0.93226753,5028,0.510795269,0.62509414,0.557600983,,,,-2.224110389,-2.260554921,-0.152172324,1.636885393,0.103206177,2.247144613,-1.360911325,3.059663199,0.247290405,-0.540765545,-0.198588759,-0.541841427,0.657282067,0.91567606,-0.084484906
SIDM00023,SIDM00023;TE-12,TE-12,University of Pennsylvania Health System,CVCL_1762,Male,Esophagus,Esophageal Carcinoma,Esophageal Squamous Cell Carcinoma,,ACH-002311,TE12_OESOPHAGUS,2.956427387,9.9,MSS,Unknown,0.953781998,12,D/F12,0.940132454,5777,0.297126429,0.629433184,0.530060668,0.567994108,0.485749109,0.072083253,2.419676301,-0.110966911,-0.394451076,2.462379644,0.113418937,-1.152016415,0.117025228,-1.213494585,-2.366021537,0.077116072,0.550954922,0.26785962,1.540008354,0.306103075,-0.089404525
SIDM00086,SIDM00086;RXF393,RXF393,NCI,CVCL_1673,Male,Kidney,Kidney Carcinoma,,,ACH-002195,RXF393_KIDNEY,2.905898171,6.3,MSS,Unknown,0.514735068,19.4,R,0.932700901,5053,0.396941764,0.678357253,0.563164708,0.494169667,0.454739171,0.070391045,-0.649803715,-2.406721076,-1.277654695,-0.055198495,-0.195483879,1.600204817,-0.32165602,1.030645238,-1.228162165,-0.761121115,-0.200538221,-1.376994938,-1.122388764,-1.126547626,-0.583447748
SIDM00297,SIDM00297;LC-2-ad,LC-2-ad,RIKEN,CVCL_1373,Female,Lung,Non-Small Cell Lung Carcinoma,Lung Adenocarcinoma,,ACH-002157,LC2AD_LUNG,3.372390699,12.8,MSS,Adherent,0.673404486,,R,0.927793573,5426,0.314266722,0.695843114,0.545764899,0.427901066,0.47263129,0.036943245,2.668032584,0.058779789,-0.089606817,-2.305786733,-0.501089138,0.562867051,-0.132239263,-1.259364595,1.238362902,0.526715886,-0.754816205,0.168798491,0.394024633,0.736843094,-0.131884183
SIDM00105,SIDM00105;OVCAR-3,OVCAR-3,NCI,CVCL_0465,Female,Ovary,Ovarian Carcinoma,High grade ovarian serous adenocarcinoma,,ACH-000001,NIHOVCAR3_OVARY,3.101523525,6.066666667,MSS,Adherent,0.835820342,16.4,R,0.92834611,5290,0.214271432,0.646982891,0.557875241,0.575807541,0.429384469,0.0536489,0.600395023,0.567802104,0.84238999,-3.223130839,0.02625434,0.040996667,0.644142233,-0.325166583,-0.496182886,0.475024126,0.153247752,-0.740031242,0.295934955,1.04884746,-0.17781437
SIDM00820,SIDM00820;RCC-ER,RCC-ER,CLS,CVCL_5870,Male,Kidney,Kidney Carcinoma,Clear cell renal cell carcinoma,,ACH-002188,RCCER_KIDNEY,2.061166329,6,MSS,Adherent,1.200187171,16,D/F12,0.90406005,5154,0.409249268,0.675372003,0.525000947,0.193053965,0.510555124,0.034112466,-0.465418859,-1.779151987,0.228545958,0.235907794,-1.22243965,1.339244367,0.984915515,-2.330258168,1.324468716,-2.121835059,0.715067096,-0.763265071,-1.929793113,1.052849861,-0.500220991
SIDM00050,SIDM00050;CHSA0108,CHSA0108,10.1016/j.cell.2016.06.017,CVCL_X484,Male,Bone,Chondrosarcoma,,,ACH-002093,CHSA0108_BONE,2.867777468,4.133333333,,Unknown,-0.046055773,16.9,R,0.923057943,5601,0.395146922,0.652129027,0.565833069,,,,-1.571973109,-2.360050741,-0.202150946,-0.618757506,0.517942443,1.234360077,0.009579615,1.282734693,0.480950727,0.25638722,-0.689694473,-0.06855535,-0.179906523,0.10870755,-0.244746724
SIDM00443,SIDM00443;NU-DUL-1,NU-DUL-1,DSMZ,CVCL_1877,Male,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Diffuse large B-cell lymphoma,B lymphoid,ACH-000287,NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.936997338,8.7,MSS,Suspension,0.99131549,9.5,R,0.93952927,5295,0.437747259,0.676051293,0.581369261,0.066098171,0.475230032,0.047262624,-0.211772984,0.42212753,-1.440108271,2.374759868,-0.491143463,-0.209874163,0.974718461,-1.012198284,-0.187866237,0.73853641,2.50449463,0.062797435,0.132441726,-0.478708815,0.185142163
SIDM00703,SIDM00703;NCI-H2110,NCI-H2110,ATCC,CVCL_1530,Unknown,Lung,Non-Small Cell Lung Carcinoma,,,ACH-000929,NCIH2110_LUNG,2.581503252,52.23333333,MSS,Adherent,,13.7,R,0.937234407,5650,0.306040747,0.7236838,0.581221819,0.564903023,0.484244762,0.055059971,2.138287195,0.35942863,0.791281055,-0.303806102,-0.168269298,0.04150642,0.171809322,1.193692714,0.388410289,0.01131291,-0.184305636,-0.772344162,1.053760813,-0.112045101,0.00299692
SIDM01023,SIDM01023;MONO-MAC-6,MONO-MAC-6,DSMZ,CVCL_1426,Male,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Adult Acute Monocytic Leukemia,Myeloid,ACH-000006,MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.907482998,5.233333333,MSS,Suspension,1.091406621,16.4,R,0.922119835,5034,0.426337496,0.667119008,0.603462088,0.200200468,0.475443004,0.054447504,0.358493205,-0.526414516,0.220546157,-4.801251335,0.539234454,-0.172793958,-2.506182335,-1.908709749,-0.241482715,-0.033938282,-2.773990701,0.51513309,-0.376661886,-0.20250607,-0.040400326
SIDM00816,SIDM00816;RCC-MF,RCC-MF,CLS,CVCL_5884,Male,Kidney,Kidney Carcinoma,Clear cell renal cell carcinoma,,ACH-002192,RCCMF_KIDNEY,1.750687116,5.633333333,MSS,Adherent,0.495384151,17,D/F12,0.926882036,5231,0.367469559,0.646930618,0.538918652,0.261735775,0.467872072,0.075537802,-0.111757746,-1.578699725,1.151002208,2.594649164,0.058572586,1.69407417,0.723348293,-1.414662426,2.79035356,0.299753814,0.601848885,-0.921310854,-1.768231073,0.760632405,-0.617356638
SIDM00519,SIDM00519;NCI-H2869,NCI-H2869,NCI-Navy Medical Oncology Branch,CVCL_V001,Male,Lung,Mesothelioma,Pleural Biphasic Mesothelioma,,ACH-002135,H2869_PLEURA,1.680730749,4.433333333,MSS,Unknown,,16.2,R,0.923227795,5040,0.326911373,0.561620372,0.544260167,0.380927985,0.491475587,0.091504695,-0.180524307,-1.333342613,1.350008365,-4.45504893,0.376862253,1.248755054,0.267802365,-3.647275013,0.67692801,0.773604012,1.324833939,-0.793499048,-1.190333385,1.979012223,-0.147080439
SIDM00299,SIDM00299;MFH-ino,MFH-ino,RIKEN,CVCL_1407,Female,Soft Tissue,Other Sarcomas,Undifferentiated pleomorphic sarcoma,,ACH-002271,MFHINO_SOFT_TISSUE,2.755219796,10.6,MSS,Adherent,0.838991959,17.1,D/F12,0.921981242,5573,0.343828801,0.570917857,0.57188913,0.458917388,0.473624073,0.041528815,-1.215972231,-2.252849058,-0.472375966,1.906884883,0.830736802,1.481541062,-1.076573411,0.60573782,-0.33892906,-0.01995837,-0.047232594,-1.170683789,0.424999795,-0.22410245,-0.017968423
SIDM00671,SIDM00671;HH,HH,ATCC,CVCL_1280,Male,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cutaneous T-Cell Lymphoma,T lymphoid,ACH-000061,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.954230322,6.666666667,MSS,Suspension,0.070748422,13.6,R,0.916291248,5079,0.408226091,0.548045456,0.544415887,0.172537033,0.514903656,0.015582082,-0.070604283,-0.181090195,-0.758579344,2.832837911,0.115499208,-0.177816585,1.008183267,-0.338446004,-0.012859912,-0.774826268,-0.331363534,-0.206147243,0.288007165,-1.07418194,0.319838481
SIDM00144,SIDM00144;NCI-H460,NCI-H460,NCI,CVCL_0459,Male,Lung,Non-Small Cell Lung Carcinoma,Lung large cell carcinoma,,ACH-000463,NCIH460_LUNG,2.535303751,9.833333333,MSS,Adherent,1.908412086,15.4,R,0.915999178,5419,0.302690097,0.690502597,0.56565837,0.484125315,0.550893835,0.051407203,-0.962580438,-0.448512825,1.173024397,-1.279602081,-0.144243571,-1.353009109,0.536076659,-0.395415778,2.207065222,0.3027143,0.619966076,-0.754110995,-0.318323462,-0.878585706,0.813805424
